Version: 1.0
2.20875	0.18315	1.00000	1	0.00000	0.00000	1.00000	0
1.99495	0.77699	1.00000	1	0.00000	0.00000	1.00000	0
1.78114	1.37084	1.00000	1	0.00000	0.00000	1.00000	0
1.51389	1.85671	1.00000	1	0.00000	0.00000	1.00000	1
-0.89141	1.85671	1.00000	1	0.00000	0.00000	1.00000	-1
-1.53283	1.53280	1.00000	1	0.00000	0.00000	1.00000	0
-2.01389	1.15489	1.00000	1	0.00000	0.00000	1.00000	0
-2.22769	0.66902	1.00000	1	0.00000	0.00000	1.00000	0
-2.38805	0.02119	1.00000	1	0.00000	0.00000	1.00000	0
-2.44150	-0.62664	1.00000	1	0.00000	0.00000	1.00000	0
-2.54840	-1.16650	1.00000	1	0.00000	0.00000	1.00000	0
-2.60185	-1.65237	1.00000	1	0.00000	0.00000	1.00000	0
-2.38805	-2.13824	1.00000	1	0.00000	0.00000	1.00000	0
-1.96044	-1.97629	1.00000	1	0.00000	0.00000	1.00000	0
-1.42593	-1.70636	1.00000	1	0.00000	0.00000	1.00000	0
-1.05177	-1.16650	1.00000	1	0.00000	0.00000	1.00000	0
-0.78451	-0.84258	1.00000	1	0.00000	0.00000	1.00000	0
-0.51726	-0.19475	1.00000	1	0.00000	0.00000	1.00000	0
-0.51726	0.56105	1.00000	1	0.00000	0.00000	1.00000	0
-0.57071	1.10091	1.00000	1	0.00000	0.00000	1.00000	0
-0.57071	1.58678	1.00000	1	0.00000	0.00000	1.00000	0
-0.78451	1.85671	1.00000	1	0.00000	0.00000	1.00000	1
